created,text,retwc,hashtag,followers,friends
2021-10-09 17:20:09,"b""@Revelation2041 if i knew pfizer turned you into chun-li i wouldn't have gotten az like a chump""",0,None,5892,269
2021-10-09 17:20:04,b'RT @JackPosobiec: Lol at @Pfizer deploying Creepy Frank Luntz at me after blocking me yesterday \n\nWe already have the receipts on opioid de\xe2\x80\xa6',1205,None,101,53
2021-10-09 17:20:04,b'RT @themohwgovjm: PFIZER UPDATE\n\nPersons due will get their second dose as soon as we receive it.\n\nWe are expecting supplies from the US &amp;\xe2\x80\xa6',19,None,139,141
2021-10-09 17:20:02,b'RT @JackPosobiec: Lol at @Pfizer deploying Creepy Frank Luntz at me after blocking me yesterday \n\nWe already have the receipts on opioid de\xe2\x80\xa6',1205,None,1771,1498
2021-10-09 17:19:59,"b'@drwilldonaldson @setrust Ohh, get you two, all boosted. No sign of mine... *Checks junk email*.....nah, still nowt\xe2\x80\xa6 https://t.co/ril4qigOzf'",0,None,300,932
2021-10-09 17:19:51,"b""RT @Kukicat7: Former Bachelor star Monique Morley is hospitalised with extremely rare heart complication 'as a side effect of her first Pfi\xe2\x80\xa6""",626,None,290,1761
2021-10-09 17:19:44,"b'@Marmala83215229 Contains inaccuracies, sorry. I\xe2\x80\x99ll settle for the truth that comes out when Pfizer HQ is blown off the planet.'",0,None,366,400
2021-10-09 17:19:44,b'RT @CityofSTLDOH: #COVID19 VACCINES AVAILABLE TODAY! The City of St. Louis Department of Health will be at Metropolitan Community Church of\xe2\x80\xa6',11,COVID19,8303,71
2021-10-09 17:19:43,b'RT @mil_tama: @RWMaloneMD Check this out https://t.co/i24kBHMdYL',41,None,217,420
2021-10-09 17:19:41,"b'@ramalina Yes, in phase 3 trials of the Pfizer jab, 67% of recipients found their car keys within 24 hours. The AZ\xe2\x80\xa6 https://t.co/7fq3WPEnr0'",0,None,990,1140
2021-10-09 17:19:41,b'RT @CMichaelGibson: \xe2\x80\x9cAbout one million doses of Moderna\xe2\x80\x99s vaccine have gone to countries that the World Bank classifies as low income. By c\xe2\x80\xa6',6,None,419,519
